tweetId,created,topic,text,sentiment,source,country,city,lat,lng,tweet_like_count,tweet_quoted_count,tweet_reply_count,tweet_retweet_count,user_followers_count,user_following_count,user_posted_tweet_count,reliability,country_lon,country_lat,Reliability Categories
1.49357e+18,2022-02-21,Military,Check study psychological benefits archaeology veterans serving military personnel via project Our sector much potential socialvalue,3,Twitter Web App,Anguilla,Farrington,51.11489,0.63819,15,0,12,13,536,1168,739,0.21,-63.0750234,18.1954947,Low
1.49357e+18,2022-02-21,Housing,The increase overall Consumer Price Index January said due chiefly spike cost housing back rising rates rent utilities like electricity heating natural gas posting whopping leap,1,TweetDeck,Fiji,Central (Suva),54.212496,-9.220395,18,0,13,13,1534,2766,2974,0.28,179.0122737,-18.1239696,Low
1.49357e+18,2022-02-21,Housing,Nirenberg calls San Antonio bond housing fund unprecedented recent Bloomberg interview muniland bonds housing munibonds SanAntonio,2,Twitter Web App,France,Marseille,44.62153,-65.55556,12,0,13,15,692,227,14392,0.47,1.8883335,46.603354,Median
1.49357e+18,2022-02-21,Military,Military Discount Shopping Military Support Military Support rallying cry left behind soldiers sailors airmen stationed away usnavy usaf giftsforhim milspouse uscg veterans usarmy shopping usmc,3,Revive Social App,Kazakhstan,Zyryanovsk,47.11815,9.54197,10,0,10,13,1078,2441,34743,0.46,65.2093197,47.2286086,Median
1.49357e+18,2022-02-21,Rehab,Use PROMs clinical contexts area lot opportunities also many challenges need part shaping conversation practice health policy levels interested topic rehab ortho love hear,3,Twitter Web App,Sri Lanka,Padukka,33.022482,130.687866,14,0,13,17,1076,2395,2843,0.47,80.7137847,7.5554942,Median
1.49357e+18,2022-02-21,Rehab,Shocked goes RTP post ACLR There basic steps need accomplished throughout process competent move Basic mobility control initial steps months RTP aclr rehab kneeinjury,1,Twitter Web App,United Arab Emirates,As Satwah,40.09968,-80.066317,12,0,10,11,1376,18,3547,0.67,53.9994829,24.0002488,High
1.49357e+18,2022-02-21,Military,Putin greatest military chess player world mobilized armies entire world personal fun like,3,Twitter for iPhone,France,Marseille,47.60831,6.04359,15,0,13,10,360,414,6233,0.05,1.8883335,46.603354,Very Low
1.49357e+18,2022-02-21,Housing,Tweeted day buyer seller advice would prepare notable change market conditions Especially markets housing ridiculously overvalued rather kinda sorta overvalued,1,Twitter Web App,Colombia,San Martin,58.33747,-112.384858,12,0,12,11,6345,1175,20474,0.84,-72.9088133,4.099917,Very High
1.49357e+18,2022-02-21,Military,Study finds departure military doubles following exposure sexual assault military,1,TweetDeck,Romania,Borca,50.49088,4.40852,17,0,11,17,31771,18549,15715,0.56,24.6859225,45.9852129,Median
1.49357e+18,2022-02-21,Military,Another guy hates America military NATO loving Putin Russia,2,Twitter for iPhone,Azerbaijan,Quba,45.941252,23.35787,18,0,14,17,1526,3484,52488,0.38,47.7872508,40.3936294,Low
1.49357e+18,2022-02-21,Gun Control,Canada needs gun registry ban handguns semiautomatics assault weapons CPC open weapons floodgates given chance care family DomesticTerrorism WhiteSupremacy CdnPoli Elxn AbLeg OnPoli GunControl VanillaISIS,1,Twitter Web App,France,Marseille,42.87453,-71.18117,17,0,12,16,8549,6900,288353,0.24,1.8883335,46.603354,Low
1.49357e+18,2022-02-21,Housing,How Calculate Your Housing Disrepair Claim housing disrepair solicitor chestertweets,1,Twitter for iPhone,Croatia,Cestica,43.433635,28.33881,18,0,11,18,5092,5575,6364,0.68,17.0118954,45.5643442,High
1.49357e+18,2022-02-21,Military,You Interested disclose teach true secrets manifesting reality teachings well researched operationally effective taught members verious special operations groups Corporations general public meditation Philosophy military,2,Twitter for Android,Kiribati,Tarawa,41.065711,-80.014562,10,0,10,11,0,4,6,0.73,173.6641773,0.3448612,High
1.49357e+18,2022-02-21,Housing,invest real estate expectations real istic budget LookUp YahanSearchKhatamKaro Housing,1,Twitter Web App,Laos,Xiangkhoang,49.16669,-57.11497,428,1,10,24,30060,112,12108,0.62,103.378253,20.0171109,High
1.49357e+18,2022-02-21,Housing,fact supporters think relevant time Housing Homeless Heat light fuel food poverty crisis maybe reason Sinn Féin topping polls across Ireland,1,Twitter for Android,Guinea,Dabola,12.0371,125.4825,18,0,10,15,2254,1864,101918,0.31,-10.7083587,10.7226226,Low
1.49357e+18,2022-02-21,Military,These Are Deadliest Assault Rifles Military Arsenal youtube videos military usmilitary militaryupdate,1,Zapier.com,Ukraine,Bozhenka,48.410944,39.21994,11,0,13,15,1384,1,111,0.42,31.2718321,49.4871968,Median
1.49357e+18,2022-02-21,Military,Some troops Russia military districts adjacent Ukraine returning bases completing drills Russia defence ministry said Tuesday move could escalate frictions Moscow West,3,Twitter Web App,Bahamas,Dunmore Town,40.68295,-73.9708,13,0,11,11,6,56,812,0.21,-78.0000547,24.7736546,Low
1.49358e+18,2022-02-21,Military,This gun holster takes less time put conceals better holster market military,2,Twitter Web App,Bangladesh,Kabi,34.01325,-6.83255,16,0,13,11,4110,576,36966,0.98,90.2934413,24.4769288,Very High
1.49358e+18,2022-02-21,Housing,And housed Canada eyes million immigrants overcome labour pains cdnpoli immigration housing,1,Twitter Web App,Laos,Xiangkhoang,50.316741,-122.884779,10,0,10,15,880,2510,22173,0.16,103.378253,20.0171109,Very Low
1.49358e+18,2022-02-21,Housing,Such leader Christi Powell leads Lumber construction trade advocating women minorities construction construction housing DEI inclusion Diversity rockthetrades,3,Twitter Web App,Philippines,Arayat,40.925843,-100.160727,15,0,12,11,401,1230,1860,0.1,122.7312101,12.7503486,Very Low
1.49358e+18,2022-02-21,Military,Congrats Monique Richard military DoD ESGR Reserve Guard geospatial leadership,3,Twitter Web App,Congo,Kinshasa,40.68295,-73.9708,10,0,13,10,2615,617,3977,0.47,23.8222636,-2.9814344,Median
1.49358e+18,2022-02-21,Housing,Single mom kids could face homelessness search affordable housing Wink News homes house housing,1,NeighborGram,Qatar,Madinat ash Shamal,53.347789,9.774867,13,0,10,17,164,222,67649,0.75,51.2295295,25.3336984,High
1.49358e+18,2022-02-21,Housing,Buckle report shows housing market hotter last year housing,3,Twitter Web App,France,Marseille,36.13793,138.441899,14,0,13,10,401,1230,1860,0.8,1.8883335,46.603354,High
1.49358e+18,2022-02-21,Housing,Enterprise Sales account executive role within fast paced innovative environment responsible sales Housing organisations Benelux region set objectives Are ready new challenge socialhousing,3,Smarp.,Guyana,Essequibo Islands-West Demerara,55.89422,-4.04619,17,0,10,11,45,115,4304,0.06,-58.6416891,4.8417097,Very Low
1.49358e+18,2022-02-21,Military,china bilateral tech investment AIDS Chinese military Antonio Graceffo reporting Epoch Times economics china CCP military weappons Investment arms,2,Twitter Web App,Senegal,Saint-Louis,45.320083,-90.203047,10,0,10,11,2000,1132,69917,0.5,-14.4529612,14.4750607,Median
1.49358e+18,2022-02-21,Military,glad retired years Military Military SANDF Defence SouthAfrica,3,Twitter for Android,Kiribati,Tarawa,43.32472,141.85861,11,0,13,10,110,176,4297,0.34,173.6641773,0.3448612,Low
1.49358e+18,2022-02-21,Military,The developed control strategies effectively implemented military operations impromptu object transportation construction sites agriculture domain Team members include PhD Student Sagar Parekh Project Assistant,2,Twitter for Android,Faroe Islands,Strendur,40.01035,-81.65679,13,0,11,15,31219,127,4891,0.2,-7.0322972,62.0448724,Very Low
1.49358e+18,2022-02-21,Military,boredboots presale faster think Veterans military Zendaya tuesdayvibe miltwitter disabled NFTs metaverse,3,Twitter for iPhone,Guinea-Bissau,Bissau,31.311446,75.607822,12,0,11,11,61,103,395,0.74,-14.9000214,12.100035,High
1.49358e+18,2022-02-21,Military,Added Digital Book Covering New York Guard Service The Minutemen serving nationalguard military state army airforce service statedefenseforce Podcast Interview,2,TheSDFtwitter,Latvia,Madona,-7.703579,110.006645,17,0,11,10,115,18,904,0.46,24.7537645,56.8406494,Median
1.49358e+18,2022-02-21,Housing,Government want harm mom pop Canadian real estate investors housing minister says CDNre housing realestate CDNecon CDNpoli CREA CHBA,1,Twitter Web App,Egypt,Alex,30.63581,-90.39967,11,0,11,17,2075,1281,18886,0.12,29.267547,26.254049,Very Low
1.49358e+18,2022-02-21,Housing,New housing fuels strong construction output growth homes economy,3,Twitter Web App,Timor-Leste,Ermera,58.060076,26.497156,13,0,10,16,328,896,2146,0.9,125.8375756,-8.5151979,Very High
1.49358e+18,2022-02-21,Military,While military families could taking one car PCS Hawaii Some families need bring along second POV Call today receive military discount hawaiiliving military pov pcs hawaiiliving militarypcs,2,Semrush Social Media Tool,Niue,Mutalau,39.615974,-3.218476,17,0,10,10,19,11,251,0.79,-169.861341,-19.0536414,High
1.49358e+18,2022-02-21,Housing,What Montgomery County look like driven lobbyist friends Casey Anderson Planning Board Chair touch Councilmembers Like Hans Riemer BlackLivesMatter institutionalracsim housing,1,Twitter Web App,Caribbean Netherlands,Kralendijk,45.77039,3.23906,17,0,11,17,54,53,149,0.24,-63.13800425,17.56187,Low
1.49358e+18,2022-02-21,Housing,Landlords Housing Associations improve quality tenant housing save heating costs fitting Thermocill quality housing energyefficiency socialhousing discuss needs details get touch,3,LinkedIn,North Korea,North P'yongan,37.28609,-113.7633,17,0,13,17,427,1406,6114,0.89,127.0870417,40.3736611,Very High
1.49358e+18,2022-02-21,Military,NATO said Tuesday seen escalation ground Russian forces near Ukraine despite earlier claims Moscow troops taking part military exercises pulling back,2,Twitter Web App,Guinea-Bissau,Bissau,31.41667,130.31667,17,0,11,17,6,56,812,0.77,-14.9000214,12.100035,High
1.49358e+18,2022-02-21,Military,Press Briefing Principal Deputy Press Secretary Karine Jean via WhiteHouse Ukraine NATO USA Defense Security Military Geopolitics Politics,2,Twitter Web App,Thailand,Kumphawapi,41.018334,-72.494484,13,0,10,17,284,29,27354,0.48,100.83273,14.8971921,Median
1.49359e+18,2022-02-21,Housing,spent whole morning phone tossed networkhomes oakery request boiler repair hot water heating This happening twice month housing HousingCrisis natworkhomes,1,Twitter for iPhone,Egypt,Alex,42.263416,-82.434016,12,0,14,10,18,20,347,0.98,29.267547,26.254049,Very High
1.49359e+18,2022-02-21,Military,BufferSprings helps smart companies build effective military veteran recruitment engagement retention programs Contact today find wotc hundreds great reasons start tapping military community,3,LinkedIn,Egypt,Alex,39.3501,-76.89942,17,0,11,11,155,351,1811,0.09,29.267547,26.254049,Very Low
1.49359e+18,2022-02-21,Military,The privatization security military forces perhaps one important changes security field recent years Private Military Security Companies New Form Mercenarism Read latest Policy Brief,2,Twitter Web App,Italy,Filetto,51.623935,-0.107552,20,3,10,17,14036,418,20573,0.09,12.674297,42.6384261,Very Low
1.49359e+18,2022-02-21,Military,IoT make government proactive sensors connected deliver data real time Omar Qaise explains recent MoU leverage band satellite power military IoT initiatives space,2,Salesforce - Social Studio,Saint Vincent and the Grenadines,Greiggs,35.23535,-84.46159,12,0,11,16,2196,504,1603,0.85,-61.2765569,12.90447,Very High
1.49359e+18,2022-02-21,Rehab,patient recovery Now You Know manualtherapy handson physicaltherapy joints sportsrehab rehab treatment recovery painn prevention health rangeofmotion flexibility,2,Twitter for iPhone,Maldives,Faafu,49.583959,7.881963,13,0,13,10,330,2190,1577,0.86,73.3287853,4.7064352,Very High
1.49359e+18,2022-02-21,Housing,For Canadians supporters EmergencyMeasuresAct bet dirty money pouring banks housing thought speculation got worse Good net seller housing,1,Twitter Web App,Greece,Elliniko,50.329457,-115.857696,13,0,13,15,14,47,639,0.38,21.9877132,38.9953683,Low
1.49359e+18,2022-02-21,Housing,Opponents say bill would perpetuate ill effects associated rent control including higher market rents dilapidated rental housing crucially given state housing shortage damper new supply newyork housing housinghumans,1,Hootsuite Inc.,Guyana,Essequibo Islands-West Demerara,42.498741,-83.377923,15,0,10,16,605,1345,1320,0.71,-58.6416891,4.8417097,High
1.49359e+18,2022-02-21,Military,Royal Air Force Vulcan Bomber HistoryView VirtualReality edtech ARVRinEDU education COVID virtualteaching remotelearning virtualfieldtrip tech schools teacher stem edu iste learning Military metaverse RAF Europe,2,Buffer,Greece,Elliniko,32.087229,130.292358,13,0,13,16,3181,287,38664,0.35,21.9877132,38.9953683,Low
1.49359e+18,2022-02-21,Housing,Need Know Housing Dates Housing Application closes March Room selection April students currently looking move campus housing All detailed week report Alisha Hancock TUproud housing campuslife needtoknow,2,TweetDeck,Italy,Filetto,39.820145,-105.09751,13,0,13,16,5968,1802,8003,0.01,12.674297,42.6384261,Very Low
1.49359e+18,2022-02-21,Housing,How pandemic seen resurgence boomerang kids Property Housing BoomerangKids Covid,2,Hootsuite Inc.,Norway,Raudeberg,38.597702,-90.544367,17,0,10,11,3039,1329,42867,0.38,9.0999715,60.5000209,Low
1.49359e+18,2022-02-21,Housing,Housing gets attention Legislature finally View Santa New Mexican homes house housing,3,NeighborGram,South Sudan,Juba,43.006049,-108.928178,17,0,10,17,164,222,67649,0.19,29.6667897,7.8699431,Very Low
1.49359e+18,2022-02-21,Housing,What govtlies women predominantly female professions nursing teaching pay rise inflation pay CUT even dole got increase liveline mediabias BERNAYS poverty homelessness housing banks CORRUPTION,1,TweetDeck,Timor-Leste,Ermera,37.34311,-88.71978,18,0,11,17,40,80,2082,0.93,125.8375756,-8.5151979,Very High
1.49359e+18,2022-02-21,Housing,According market real estate industry association Ottawa housing supply reached record low The number new residential listings region fell monthly Dec declining lower region five year average,1,Hootsuite Inc.,United Arab Emirates,As Satwah,41.88333,140.68333,10,0,11,11,386,1146,2626,0.66,53.9994829,24.0002488,High
1.49359e+18,2022-02-21,Housing,nurse front line healthcare worker may iask company supports freedom convoy julie stevenson donated supported blocking borders ontario mortgage housing using company mortgages,1,Twitter Web App,Finland,Rough and Ready,44.796149,-63.689568,13,1,10,11,144,519,1264,0.73,25.9209164,63.2467777,High
1.49359e+18,2022-02-21,Housing,million homes Grade EnergyRating proposals make sense Retrofit Insulation LowCarbon FuelPoverty Housing NetZero,3,Twitter for iPhone,Switzerland,Coeuve,46.74862,-103.18934,16,0,11,16,626,914,4245,0.03,8.2319736,46.7985624,Very Low
1.49359e+18,2022-02-21,Military,Now Will The Metaverse Aid Space Travel And Military Service Incorporating metaverse way develop skills military service logical way utilize development Metaverses SpaceTravel Military Futurism Web,2,Twitter Web App,Martinique,Case-Pilote,7.18646,-64.568705,20,0,11,12,868,82,2016,0.23,-61.01582685,14.6367927,Low
1.49359e+18,2022-02-21,Housing,Sharing help mom avoid foreclosure worried scared right anyone please share help means world GoFundMe charity housing crowdfunding,1,Twitter Web App,Cameroon,Bafoussam,33.22623,-94.90021,14,0,13,16,1772,2068,7272,0.32,13.1535811,4.6125522,Low
1.49359e+18,2022-02-21,Housing,Marshall said rim spin housing prices spinning suburban rims Jobs GTA folks migrate pushing higher home prices farther investors scoop City condos HousingCrisis,1,Twitter for iPhone,Philippines,Arayat,53.196618,-113.055379,13,0,11,15,20,433,538,0.33,122.7312101,12.7503486,Low
1.49359e+18,2022-02-21,Housing,Housing wealth soars home equity grows Housing wealth soars home equity grows houstontx buffalobayou houstonheights oakforest godbless,3,Twitter Web App,Bolivia,Cotoca,48.685124,-99.245806,10,0,10,10,1,4,18,0.08,-64.9912286,-17.0568696,Very Low
1.49359e+18,2022-02-21,Housing,housing market still snapped back normal since Covid restrictions lifted The supply demand imbalance suggest another strong year transaction numbers prices via mortgages,3,Twitter Web App,Switzerland,Coeuve,52.589435,-0.722957,14,0,11,15,2823,2368,12359,0.43,8.2319736,46.7985624,Median
1.49359e+18,2022-02-21,Military,social media sites also profiling omg someone pay please either super good super bad means learning everyone Humanity Law LawEnforcement Love Veterans Military,2,Twitter Web App,Bahrain,Madinat Hamad,-33.663984,-70.883098,11,0,13,13,2,104,611,0.14,50.5344606,26.1551249,Very Low
1.49359e+18,2022-02-21,Housing,need talk skyrocketing housing prices failure private sector build affordable rental housing via,1,Swello,Iceland,Reykjavik,16.43171,80.9963,13,0,11,10,1584,793,6566,0.41,-18.1059013,64.9841821,Median
1.49359e+18,2022-02-21,Housing,thought housing bubble would burst still going strong How long last That million dollar question week blog spotlight housingmarket speculate possibilities,3,Twitter Web App,Lebanon,Dbaiye,37.26982,-83.38407,14,0,13,13,119,291,1616,0.3,35.843409,33.8750629,Low
1.4936e+18,2022-02-21,Military,Added Provisional Brigade NYG History serving nationalguard military state army airforce service statedefenseforce Podcast Interview,2,TheSDFtwitter,United Arab Emirates,As Satwah,38.71286,-81.94819,13,0,13,10,115,18,904,0.48,53.9994829,24.0002488,Median
1.4936e+18,2022-02-21,Military,New Additions Library Provides Inside Look New York Guard World War StateDefenseForce Serving NationalGuard ArmyNationalGuard AirNationalGuard Military Support Veterans Follow Like Twitter,2,TheSDFtwitter,Guadeloupe,Sainte-Anne,50.096315,-104.722319,15,0,13,11,115,18,904,0.19,-61.5650444,16.2490067,Very Low
1.4936e+18,2022-02-21,Housing,Colorado families compete corporations housing Homes provide shelter people money FierceEmpathy holding corruption greed housing market accountable housingisahumanright,1,Twitter Web App,Egypt,Alex,48.015327,-84.756191,22,0,13,20,324,310,91,0.42,29.267547,26.254049,Median
1.4936e+18,2022-02-21,Housing,MANUFACTURED HOMES nationwide scam athon calling Apologize Con Artists loose housing garbage,1,Twitter for Android,Norway,Oslo,55.779722,-117.882848,15,0,10,12,343,2191,7676,0.71,9.0999715,60.5000209,High
1.4936e+18,2022-02-21,Housing,Partnership Alert welcomed Tidewater Mortgage Services Inc two latest partners help affect positive change housing underserved communities diversity diversityandinclusion housingforall,3,Twitter Web App,Jamaica,Mandeville,18.04168,-77.50714,15,0,11,11,713,1221,4164,0.81,-77.3947693,18.1850507,Very High
1.4936e+18,2022-02-21,Housing,Rents going continue climb employment growth continues supply stays less demand right housing affordablehousing santafe,1,Twitter for iPhone,Norway,Oslo,36.7344,3.08482,14,0,13,10,1197,1036,6095,0.12,9.0999715,60.5000209,Very Low
1.4936e+18,2022-02-21,Gun Control,Serious question criminals readily acquire illegal guns prison tell law abiding victims wait qualify buy legal guns guncontrol nra gop,1,Twitter Web App,Egypt,Alex,-18.96206,-169.82954,10,0,10,15,119,137,16470,0.08,29.267547,26.254049,Very Low
1.4936e+18,2022-02-21,Housing,single renter think ever felt poor right also good wage bank balance support mortgage Irish housing market broken Supply buyers renters pls HousingCrisis Housing,1,Twitter for Android,Senegal,Saint-Louis,53.482579,-2.144442,10,0,10,17,0,4,2,0.64,-14.4529612,14.4750607,High
1.4936e+18,2022-02-21,Gun Control,There excuse VotingRights BuildBackBetter bills passed GunControl legislation bill None whatsoever The American people disappointed The Democrats majority power President Biden power,1,Twitter for iPhone,Senegal,Saint-Louis,32.46367,44.41963,10,0,13,11,2293,1202,173883,0.69,-14.4529612,14.4750607,High
1.4936e+18,2022-02-21,Housing,The latest Real Estate Professionals Daily Thanks realestate housing,3,Paper.li,Colombia,San Martin,31.08173,75.33708,10,0,11,17,67,195,2944,0.86,-72.9088133,4.099917,Very High
1.4936e+18,2022-02-21,Gun Control,This gun owner urges Congress pass GunControl,2,Twitter for iPhone,Egypt,Alex,35.252023,-78.355201,13,0,11,10,508,520,8960,0.84,29.267547,26.254049,Very High
1.4936e+18,2022-02-21,Housing,Whitmer Gov Whitmer Announces New Housing Investment Creating Increased Vitality Economic Activity Downtown Marshall homes house housing,3,NeighborGram,Guinea-Bissau,Bissau,53.513191,-2.039717,10,0,11,10,164,222,67649,0.77,-14.9000214,12.100035,High
1.4936e+18,2022-02-21,Housing,smell housing crash prices dropping Over leveraged buyers walk deposits mortgages exceed equity owners walk mtgs banks hold bag fire sales cranes cdnecon destabilized boc cmhc,1,Twitter for iPhone,Norway,Oslo,36.106756,-96.122185,15,0,12,14,20,433,538,0.95,9.0999715,60.5000209,Very High
1.4936e+18,2022-02-21,Housing,Kiss buying property year goodbye housing rates FED ProducerPrice Inflation,1,Twitter Web App,Singapore,Woodlands New Town,45.779718,-111.177778,10,0,10,10,529,217,7571,0.2,103.8194992,1.357107,Very Low
1.4936e+18,2022-02-21,Housing,What Every Seller Needs Know About Renovating This Year Please hesitate call assistance realestate forsale newhome properties house housing selling homessale,3,MyKCM,Ghana,Wa,42.03424,-75.8038,17,0,13,11,70,20,1386,0.93,-1.0800271,8.0300284,Very High
1.4936e+18,2022-02-21,Housing,Interesting piece housing,3,Twitter Web App,Finland,Rough and Ready,39.348139,-84.760827,16,0,11,17,3382,1416,10109,0.75,25.9209164,63.2467777,High
1.4936e+18,2022-02-21,Housing,Learn fearless conversations healthcare housing finances today article aging health life,3,Hootsuite Inc.,Ghana,Wa,34.93109,-120.51183,16,0,11,13,17551,13817,40323,0.59,-1.0800271,8.0300284,Median
1.4936e+18,2022-02-21,Housing,Langford place young families afford buy house get rental Families need better housing options need focus family suitable homes incomes Saanich,1,Twitter for iPhone,Croatia,Cestica,16.73323,42.96974,36,1,21,12,1863,1677,2597,0.24,17.0118954,45.5643442,Low
1.4936e+18,2022-02-21,Housing,continues raise taxes mess started allowing get bad But lot thanks goes Biden administration continuing mess boston biden buildbackbetter inflation gas housing,1,Twitter Web App,Kazakhstan,Zyryanovsk,49.2819,-123.11874,15,0,14,15,108,4999,613,0.61,65.2093197,47.2286086,High
1.4936e+18,2022-02-21,Housing,The Centre approved project proposals houses construction states taking total number houses sanctioned scheme lakh Read Housing PMAY RealEstate,3,Twitter for iPhone,Azerbaijan,Quba,36.795896,-89.966372,26,0,11,16,1263180,351,347556,0.19,47.7872508,40.3936294,Very Low
1.4936e+18,2022-02-21,Gun Control,ISK anyone else seem necessary peaceful protest They Canada guncontrol TruckersGoHome IAMCANADIAN,1,Twitter for iPhone,Sierra Leone,Njala,50.400607,-105.548671,13,0,11,13,418,1094,29624,1.0,-11.8400269,8.6400349,Very High
1.4936e+18,2022-02-21,Housing,UWS illegal hotel converted affordable housing WINS homes house housing,3,NeighborGram,Ivory Coast,Abidjan,40.85081,-74.105504,13,0,13,15,164,222,67649,0.8,-5.5679458,7.9897371,High
1.4936e+18,2022-02-21,Housing,Weeks later Ramona Burton still believe chosen Evanston Reparations housing program Burton going receive Recipients must use home payment mortgage payment home repairs ReparationsNow,3,Twitter Web App,Niue,Mutalau,28.76041,43.73828,12,0,11,11,6671,9952,80630,0.72,-169.861341,-19.0536414,High
1.4936e+18,2022-02-21,Housing,stop thinking little one breathing stop thinking systems allow situation many others carry Thank work help family many others childpoverty housing,3,Twitter Web App,Thailand,Kumphawapi,-21.806182,-49.601607,13,0,10,17,3078,3025,7999,0.53,100.83273,14.8971921,Median
1.4936e+18,2022-02-21,Rehab,Chrystia Freeland needs lay drugs Twitchy McGee Yikes man looks like pretty bad addiction Canada ChrystiaFreeland Addiction Rehab Detox,1,Twitter Web App,Egypt,Alex,39.98072,-82.985586,12,1,13,17,1464,3518,35854,0.68,29.267547,26.254049,High
1.49361e+18,2022-02-21,Housing,Canadian housing starts trended lower January amid growing calls boost supply tackle country housing crisis latest,1,Twitter Web App,North Korea,North P'yongan,43.522423,0.162852,18,1,11,17,4251,1812,6194,0.34,127.0870417,40.3736611,Low
1.49361e+18,2022-02-21,Housing,wonder political parties promising medical college district already approved established policy Govt India rolled The best three things asked voters citizens Free health Education Housing,1,Twitter for iPhone,Egypt,Alex,21.81663,-71.752704,26,1,13,22,159,96,1104,0.6,29.267547,26.254049,Median
1.49361e+18,2022-02-21,Housing,Interested protect preserve Nation Housing AffordableHousing stock Climate Risk What Resilience strategies safeguard homes Floods Fires Earthquake joined Founder,3,LinkedIn,Panama,Peru,40.609094,-112.007878,18,0,13,12,859,681,5185,0.46,-81.1308434,8.559559,Median
1.49361e+18,2022-02-21,Housing,Florida renters scramble shelter affordable housing erodes WJXT NewsJAX homes house housing,1,NeighborGram,Egypt,Alex,53.659943,-111.225406,17,0,13,13,164,222,67649,0.27,29.267547,26.254049,Low
1.49361e+18,2022-02-21,Rehab,Need hour care nursinghome Explore ECC nursing rehab today,2,Twitter for iPhone,Christmas Island,Drumsite (settlement),16.99819,80.52239,15,0,10,10,9,36,21,0.77,105.6173515,-10.49124145,High
1.49361e+18,2022-02-21,Housing,Let hope government reconsider obsession building hundreds thousands houses year course need build houses need think carefully build well building social housing housing,1,Twitter for iPad,Israel,Rishpon,33.549803,-117.643641,10,0,11,17,526,2007,17773,0.72,34.8667654,31.5313113,High
1.49361e+18,2022-02-21,Housing,Crow Holdings Trammell Crow Residential building billion apartments high end finishes amenities aimed middle income renters Southeast Southwest construction constructionnews housing apartments,3,Twitter for iPhone,Comoros,Grande Comore (Njazidja),44.30174,9.96057,12,0,11,12,47,56,207,0.96,44.2832964,-12.2045176,Very High
1.49361e+18,2022-02-21,Housing,Experts take look bold new initiative vancouver vanre housing vanpoli,3,SocialNewsDesk,Guinea-Bissau,Bissau,38.093799,-88.53621,12,0,13,18,162613,66,133116,0.35,-14.9000214,12.100035,Low
1.49361e+18,2022-02-21,Housing,Canada ever hotter housing market sees record monthly surge,3,Twitter Web App,Argentina,Alberdi,40.854654,-74.829335,18,0,11,15,245,40,7788,0.47,-64.9672817,-34.9964963,Median
1.49361e+18,2022-02-21,Housing,What saying along Doug Investor fuelled demand driving housing prices higher higher Where GOVERNMENT intervention major housing crash destabilizing economy boc cmhc cdnecon,1,Twitter for iPhone,Lithuania,Vilnius,38.247385,-122.621969,18,0,11,17,20,433,538,0.47,23.7499997,55.3500003,Median
1.49361e+18,2022-02-21,Housing,Canadian home prices posted record monthly surge January plunge number homes listed sale led historically tight market nationwide Canada RealEstate canadarealestate housing,1,Twitter for Android,Latvia,Madona,41.687293,-72.730252,10,0,10,11,5,118,6,0.52,24.7537645,56.8406494,Median
1.49361e+18,2022-02-21,Housing,housing double dipping schemes makes money banks threat democracy,1,Twitter for iPhone,Bolivia,Cotoca,54.716397,-113.283728,11,0,14,10,669,1335,4208,0.98,-64.9912286,-17.0568696,Very High
1.49361e+18,2022-02-21,Housing,Canada last housing crash early bought condo exact price originally sold years earlier Nationally January increase fastest pace seen since,2,Twitter Web App,United States,California,38.64305,-92.116433,13,0,10,11,14,47,639,0.37,-100.445882,39.7837304,Low
1.49361e+18,2022-02-21,Housing,hot housing market starter homes moving faster WTOP homes house housing,3,NeighborGram,Azerbaijan,Quba,43.88942,-80.06141,11,0,10,11,164,222,67649,0.84,47.7872508,40.3936294,Very High
1.49361e+18,2022-02-21,Military,Sit back enjoy hilarious unbelievable journey meet closest brothers storyline regularly hold reunions humor memoir military,3,Hootsuite Inc.,Ukraine,Bozhenka,-2.271721,23.513592,10,0,13,14,203137,195030,495670,0.55,31.2718321,49.4871968,Median
1.49361e+18,2022-02-21,Housing,Davenport group aims rejuvenate housing Local News Quad City Times homes house housing,3,NeighborGram,Czechia,Prague,47.636553,-117.413029,10,0,11,15,164,222,67649,0.26,15.4749544,49.8167003,Low
1.49362e+18,2022-02-21,Rehab,Wordle must glutton punishment But good cognitive rehab exercise,3,Twitter for iPad,Kazakhstan,Zyryanovsk,42.19429,-88.220564,15,0,13,10,498,373,11121,0.12,65.2093197,47.2286086,Very Low
1.49362e+18,2022-02-21,Rehab,Senior rehab assistant NHS role available Alumni take,2,Twitter for iPhone,Kuwait,Salwa,32.527019,-94.768377,13,0,11,10,711,208,1316,0.15,47.4979476,29.2733964,Very Low
1.49362e+18,2022-02-21,Gun Control,Too little late little ones gone families forever changed GunControl,1,Twitter Web App,Egypt,Cairo,38.76532,-91.77907,14,0,10,10,171,871,2924,0.47,29.267547,26.254049,Median
1.49362e+18,2022-02-21,Gun Control,file duh guncontrol ndAmendment,2,Twitter Web App,Comoros,Grande Comore (Njazidja),16.831387,75.713075,13,0,10,11,32,87,685,0.96,44.2832964,-12.2045176,Very High
1.49362e+18,2022-02-21,Gun Control,settlements bags cash one evil prince one evil company Sandy Hook families announce settlement Remington Arms marking first time gunmaker held liable mass shooting guncontrol,1,Twitter for iPhone,Czechia,Prague,31.307217,-86.481635,11,0,13,11,984,375,3063,0.98,15.4749544,49.8167003,Very High
